category,country,first_issuance_at,first_retirement_at,is_compliance,issued,listed_at,name,project_id,project_type,project_type_source,project_url,proponent,protocol,registry,retired,status
forest,India,2023-10-09 00:00:00+00:00,2024-04-26 00:00:00+00:00,FALSE,22708,,Grouped Reforestation Project by Cropzone Agro Forestry Private Limited,VCS2833,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/2833,CropZone Agro Forestry Private Limited,['ar-acm0003'],verra,6489,registered
land-use,China,2023-06-28 00:00:00+00:00,2024-02-13 00:00:00+00:00,FALSE,678291,,Xinjiang Burqin Improved Grassland Management Project,VCS2852,Grassland Management,berkeley,https://registry.verra.org/app/projectDetail/VCS/2852,Burqin Jinhua Urban Construction and Investment Co.Ltd.,['vm0026'],verra,6047,registered
forest,Cameroon,2023-12-04 00:00:00+00:00,2023-12-04 00:00:00+00:00,FALSE,846136,,Forest Conservation in Boumba-et-Ngoko,VCS2897,Improved Forest Management,berkeley,https://registry.verra.org/app/projectDetail/VCS/2897,CarbonSinkGroup S.R.L.,['vm0010'],verra,695348,registered
forest,Uruguay,2023-06-27 00:00:00+00:00,2023-06-27 00:00:00+00:00,FALSE,703,,HG Afforestation Through High Quality Timber Over Degraded Grasslands,VCS2992,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/2992,Pike Carbosur S.A.,['ar-acm0003'],verra,1,registered
forest,Canada,2023-04-06 00:00:00+00:00,2023-04-14 00:00:00+00:00,FALSE,1394513,,BigCoast Forest Climate Initiative,VCS3018,Improved Forest Management,berkeley,https://registry.verra.org/app/projectDetail/VCS/3018,Mosaic Forest Management Corporation,['vm0012'],verra,1133795,registered
forest,Mexico,2025-03-24 00:00:00+00:00,2025-05-30 00:00:00+00:00,FALSE,84598,,XiCO2e: Mexican Reforestation Project,VCS3342,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/3342,Multiple Proponents,['ar-acm0003'],verra,400,registered
forest,Germany,2024-03-06 00:00:00+00:00,2025-03-17 00:00:00+00:00,FALSE,10894,,Westphalen Forest Carbon Project,VCS3363,Improved Forest Management,berkeley,https://registry.verra.org/app/projectDetail/VCS/3363,Matthias Graf von Westphalen,['vm0012'],verra,111,registered
forest,Estonia,2024-11-08 00:00:00+00:00,2025-03-20 00:00:00+00:00,FALSE,230,,Ecobase Europe Afforestation Project,VCS3677,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/3677,ECOBASE (PROJECT SPRUCE OÃœ),['ar-acm0003'],verra,12,registered
forest,United States,2023-12-21 00:00:00+00:00,,FALSE,1864,,Chestnut Carbon Conservation Project,VCS3814,Improved Forest Management,berkeley,https://registry.verra.org/app/projectDetail/VCS/3814,Forest Carbon Works PBC,['vm0003'],verra,0,registered
forest,United States,2025-02-05 00:00:00+00:00,,FALSE,49563,,Goldbeck Forest Carbon Project,VCS4090,Improved Forest Management,berkeley,https://registry.verra.org/app/projectDetail/VCS/4090,Aurum Sustainable Forest Inc.,['vm0003'],verra,0,registered
forest,United States,2024-10-28 00:00:00+00:00,2024-11-15 00:00:00+00:00,FALSE,155204,,Family Forest Carbon Project,VCS4268,Improved Forest Management,berkeley,https://registry.verra.org/app/projectDetail/VCS/4268,Forest Carbon Works PBC,['vm0003'],verra,64551,registered
forest,Romania,2024-12-18 00:00:00+00:00,2025-01-08 00:00:00+00:00,FALSE,54285,,Silvador Climate Action,VCS4511,Improved Forest Management,berkeley,https://registry.verra.org/app/projectDetail/VCS/4511,Multiple Proponents,['vm0012'],verra,245,registered
forest,Kenya,2011-02-07 00:00:00+00:00,2011-03-29 00:00:00+00:00,FALSE,3818704,,The Kasigau Corridor REDD Project â€“ Phase I Rukinga Sanctuary,VCS562,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/562,Wildlife Works Carbon LLC,['vm0009'],verra,3504397,registered
forest,Colombia,2011-08-16 00:00:00+00:00,2011-08-26 00:00:00+00:00,FALSE,395472,,"Restoration of degraded areas and reforestation in CÃ¡ceres and Cravo Norte, Colombia",VCS576,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/576,Asorpar Ltd.,"['ar-acm0003', 'ar-am0005']",verra,375326,registered
forest,Kenya,2011-07-14 00:00:00+00:00,2012-04-03 00:00:00+00:00,FALSE,61903,,"TIST Program in Kenya, VCS 001",VCS594,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/594,Clean Air Action Corporation,['ar-acm0001'],verra,61853,registered
forest,Kenya,2012-11-16 00:00:00+00:00,2012-11-16 00:00:00+00:00,FALSE,37247,,"TIST Program in Kenya, VCS 002",VCS595,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/595,Clean Air Action Corporation,['ar-ams0001'],verra,37247,registered
forest,Kenya,2013-02-06 00:00:00+00:00,2013-02-06 00:00:00+00:00,FALSE,68288,,"TIST Program in Kenya, VCS 003",VCS596,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/596,Clean Air Action Corporation,['ar-acm0001'],verra,68288,registered
forest,Kenya,2012-11-20 00:00:00+00:00,2012-11-20 00:00:00+00:00,FALSE,30575,,"TIST Program in Kenya, VCS 004",VCS597,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/597,Clean Air Action Corporation,['ar-ams0001'],verra,30575,registered
forest,Canada,2011-07-14 00:00:00+00:00,2011-07-14 00:00:00+00:00,FALSE,3807105,,Darkwoods Forest Carbon Project,VCS607,Improved Forest Management,berkeley,https://registry.verra.org/app/projectDetail/VCS/607,Nature Conservancy of Canada,['vm0012'],verra,3434482,registered
forest,Kenya,2011-06-08 00:00:00+00:00,2011-06-30 00:00:00+00:00,FALSE,17720553,,The Kasigau Corridor REDD Project - Phase II The Community Ranches,VCS612,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/612,Wildlife Works Carbon LLC,['vm0009'],verra,8813787,registered
forest,Brazil,2011-08-24 00:00:00+00:00,2011-12-21 00:00:00+00:00,FALSE,469003,,"Multi-Species Reforestation in Mato Grosso, Brazil",VCS665,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/665,Multiple Proponents,['ar-ams0006'],verra,340430,registered
forest,Uganda,2011-09-08 00:00:00+00:00,2012-05-08 00:00:00+00:00,FALSE,1092577,,Natural High Forest Rehabilitation Project on degraded land of Kibale National Park,VCS673,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/673,PRIMAKLIMA e.V.,['ar-acm0001'],verra,1043432,registered
forest,Indonesia,2013-12-20 00:00:00+00:00,2014-01-20 00:00:00+00:00,FALSE,33625616,,Rimba Raya Biodiversity Reserve Project,VCS674,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/674,InfiniteEARTH,['vm0004'],verra,26318693,registered
forest,Kenya,2012-03-20 00:00:00+00:00,2012-03-20 00:00:00+00:00,FALSE,997867,,"TIST Program in Kenya, VCS 005",VCS737,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/737,Clean Air Action Corporation,['ar-ams0001'],verra,993582,registered
forest,United States,2012-08-22 00:00:00+00:00,,FALSE,14934,,Lower Mississippi Valley Reforestation,ACR115,Afforestation + Reforestation,berkeley,https://acr2.apx.com/mymodule/reg/prjView.asp?id1=115,,['ar-acm0001'],american-carbon-registry,0,canceled
forest,Peru,2015-01-29 00:00:00+00:00,2015-01-29 00:00:00+00:00,FALSE,267008,,"Alto Huayabamba: Carbon Dioxide sequestration through reforestation with small-scale farmers in Peru, San Martin Region",VCS796,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/796,The PURE PROJECT SAS,['ar-ams0001'],verra,261214,registered
forest,United States,2024-12-20 00:00:00+00:00,2025-03-14 00:00:00+00:00,FALSE,400213,,NativState - Bottomland Forests of the Louisiana Plains (PDA),ACR848,Improved Forest Management,berkeley,https://acr2.apx.com/mymodule/reg/prjView.asp?id1=848,,['acr-ifm-nonfed'],american-carbon-registry,10000,listed
forest,Uganda,2016-07-06 00:00:00+00:00,2016-07-06 00:00:00+00:00,FALSE,351909,,Bukaleba Forest Project,VCS799,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/799,Busoga Forestry Co. Ltd (Subsidiary Green Resources),['ar-acm0001'],verra,193200,registered
forest,Uganda,2014-02-27 00:00:00+00:00,2014-02-27 00:00:00+00:00,FALSE,25819,,"TIST Program in Uganda, VCS 004",VCS826,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/826,Clean Air Action Corporation,['ar-ams0001'],verra,25819,registered
forest,Uganda,2013-12-17 00:00:00+00:00,2013-12-17 00:00:00+00:00,FALSE,80538,,"TIST Program in Uganda, VCS 003",VCS827,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/827,Clean Air Action Corporation,['ar-ams0001'],verra,80538,registered
forest,Brazil,2012-06-29 00:00:00+00:00,2013-07-10 00:00:00+00:00,FALSE,8067359,,Cikel Brazilian Amazon REDD APD Project   Avoiding Planned Deforestation,VCS832,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/832,CBNS NEGÃ“CIOS FLORESTAIS S/A,['vm0007'],verra,1589771,registered
forest,Peru,2013-06-12 00:00:00+00:00,2013-06-14 00:00:00+00:00,FALSE,10651244,,Madre de Dios Amazon REDD+ Project,VCS844,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/844,Multiple Proponents,['vm0007'],verra,9198316,registered
forest,Belize,2012-10-17 00:00:00+00:00,2012-10-17 00:00:00+00:00,FALSE,1777826,,Rio Bravo Climate Action Project,VCS852,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/852,Programme for Belize,['vm0007'],verra,814029,registered
forest,Peru,2013-11-19 00:00:00+00:00,2013-11-19 00:00:00+00:00,FALSE,19058921,,"REDD project in Brazil nut concessions in Madre de Dios, Peru",VCS868,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/868,Bosques AmazÃ³nicos,['vm0007'],verra,8071919,registered
forest,United States,2013-07-30 00:00:00+00:00,2013-07-30 00:00:00+00:00,FALSE,1100875,,Afognak Forest Carbon Project,VCS872,Improved Forest Management,berkeley,https://registry.verra.org/app/projectDetail/VCS/872,ClimeCo LLC,['vm0012'],verra,1034344,registered
forest,Brazil,2013-04-10 00:00:00+00:00,2013-05-01 00:00:00+00:00,FALSE,8247669,,FLORESTAL SANTA MARIA PROJECT,VCS875,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/875,Multiple Proponents,['vm0007'],verra,4678008,registered
forest,Kenya,2012-12-18 00:00:00+00:00,2012-12-18 00:00:00+00:00,FALSE,1001808,,"TIST Program in Kenya, VCS 006",VCS899,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/899,Clean Air Action Corporation,['ar-ams0001'],verra,930022,registered
forest,Peru,2012-12-21 00:00:00+00:00,2012-12-21 00:00:00+00:00,FALSE,7565225,,Alto Mayo Conservation Initiative,VCS944,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/944,Conservation International Foundation,['vm0015'],verra,6511891,registered
forest,Peru,2017-01-04 00:00:00+00:00,2017-01-04 00:00:00+00:00,FALSE,576290,,BIOCORREDOR MARTIN SAGRADO REDD+ PROJECT,VCS958,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/958,The PURE PROJECT SAS,['vm0015'],verra,529371,registered
forest,Uruguay,2017-11-17 00:00:00+00:00,2017-11-17 00:00:00+00:00,FALSE,8335912,,â€˜GuanarÃ©â€™ Forest Plantations on degraded grasslands under extensive grazing,VCS959,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/959,GuanarÃ© S.A.,['ar-acm0001'],verra,5501737,registered
forest,Uruguay,2020-03-17 00:00:00+00:00,2020-03-17 00:00:00+00:00,FALSE,5812947,,Lumin/Eucapine Uruguay Forest Plantations on degraded grasslands under extensive grazing,VCS960,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/960,EUCAPINE S.R.L,['ar-acm0001'],verra,2016160,registered
forest,Uruguay,2016-03-23 00:00:00+00:00,2016-03-23 00:00:00+00:00,FALSE,3662090,,Forteko afforestation on degraded grasslands under extensive grazing,VCS962,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/962,Multiple Proponents,['ar-acm0001'],verra,280801,registered
forest,Brazil,2014-01-17 00:00:00+00:00,2014-01-17 00:00:00+00:00,FALSE,861351,,The Purus Project,VCS963,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/963,Multiple Proponents,['vm0007'],verra,860930,registered
forest,Uruguay,2025-05-13 00:00:00+00:00,,FALSE,2232,,ITAA afforestation on degraded grasslands under extensive grazing,VCS965,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/965,Intercontinental Timber Asociacion Agraria de Responsabilidad Limitada,['ar-acm0001'],verra,0,registered
forest,Peru,2014-06-13 00:00:00+00:00,2014-06-13 00:00:00+00:00,FALSE,36612042,,Cordillera Azul National Park REDD Project,VCS985,REDD+,berkeley,https://registry.verra.org/app/projectDetail/VCS/985,"CIMA, Cordillera Azul",['vm0007'],verra,15775221,registered
forest,Ghana,2016-07-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,FALSE,1138349,,Reforestation of Degraded Forest Reserves in Ghana,VCS987,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/987,Form Ghana Ltd,['ar-am0003'],verra,890470,registered
forest,Uganda,2013-11-25 00:00:00+00:00,2013-11-25 00:00:00+00:00,FALSE,625885,,"TIST Program in Uganda, VCS 005",VCS993,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/993,Clean Air Action Corporation,['ar-ams0001'],verra,620356,registered
forest,Uganda,2016-02-26 00:00:00+00:00,2016-02-26 00:00:00+00:00,FALSE,168442,,"TIST Program in Uganda, VCS 006",VCS995,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/995,Clean Air Action Corporation,['ar-ams0001'],verra,155897,registered
forest,Kenya,2014-05-12 00:00:00+00:00,2014-05-12 00:00:00+00:00,FALSE,299772,,"TIST Program in Kenya, VCS 009",VCS996,Afforestation + Reforestation,berkeley,https://registry.verra.org/app/projectDetail/VCS/996,Clean Air Action Corporation,['ar-ams0001'],verra,295772,registered
forest,Colombia,2024-10-21 00:00:00+00:00,,FALSE,228817,,BaumInvest Flor Morado Reforestation Project Punta Hermosa & Moriche Solo,GLD12926,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs12926,BaumInvest AG,['gs-reforest'],gold-standard,0,unknown
forest,Colombia,2023-11-06 00:00:00+00:00,,FALSE,96160,,BaumInvest Flor Morado Reforestation Project Veraneo,GLD12186,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs12186,BaumInvest AG,['gs-reforest'],gold-standard,24954,unknown
forest,Panama,2025-05-29 00:00:00+00:00,,FALSE,98784,,Panama Tropical Reforestation,GLD11899,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs11899,Panama Reforestation Services S.A.,['unknown'],gold-standard,0,unknown
forest,Costa Rica,2022-12-15 00:00:00+00:00,,FALSE,113981,,Reforestation Project in Costa Rica 01,GLD11708,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs11708,BaumInvest AG,['gs-reforest'],gold-standard,9656,unknown
forest,Ghana,2022-03-09 00:00:00+00:00,2023-09-27 00:00:00+00:00,FALSE,18752,,JOil Jatropha plantation in Ghana ,GLD11154,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs11154,JOIL (S) Pte. Ltd.,['gs-reforest'],gold-standard,8001,unknown
forest,Ethiopia,2020-04-02 00:00:00+00:00,2020-04-06 00:00:00+00:00,FALSE,240371,,Humbo Ethiopia Assisted Natural Regeneration Project ,GLD10220,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs10220,World Vision Australia,['gs-reforest'],gold-standard,138417,unknown
forest,Honduras,2020-03-06 00:00:00+00:00,,FALSE,18655,,Aprosacao Reforestation Project: community reforestation and agroforestry with small-scale cocoa farmers in Honduras. ,GLD5012,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs5012,The Pure Project,['gs-reforest'],gold-standard,0,unknown
forest,Colombia,2017-12-21 00:00:00+00:00,2017-12-29 00:00:00+00:00,FALSE,2004799,,Vichada Climate Reforestation Project (PAZ) ,GLD4221,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs4221,FORLIANCE,['gs-reforest'],gold-standard,1019336,unknown
forest,Timor-Leste,2016-08-24 00:00:00+00:00,2017-04-27 00:00:00+00:00,FALSE,128930,,WithOneSeed Timor Leste Community Forestry Program ,GLD4210,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs4210,xPand Foundation,['gs-reforest'],gold-standard,127340,unknown
forest,Georgia,2015-03-31 00:00:00+00:00,,FALSE,926744,,Afforestation with Hazelnut Plantations in Western Georgia ,GLD3975,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs3975,Ferrero Trading LUX S.A.,['gs-reforest'],gold-standard,0,unknown
forest,Togo,2016-07-05 00:00:00+00:00,,FALSE,16867,,PROJECT TOGO,GLD3951,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs3951,Unknown Project Developer,['unknown'],gold-standard,5179,unknown
forest,Canada,2014-12-11 00:00:00+00:00,,FALSE,68429,,Afforestation in the Montreal Metropolitain area,GLD3667,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs3667,CO2 Environnement GSF,['unknown'],gold-standard,41977,unknown
forest,Peru,2014-07-11 00:00:00+00:00,2022-06-30 00:00:00+00:00,FALSE,47886,,Reforestation Sierra Piura,GLD3381,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs3381,Cooperativa Norandino,['gs-reforest'],gold-standard,15490,unknown
forest,China,2023-03-15 00:00:00+00:00,,FALSE,90614,,Afforestation on Degraded Lands in Mountainous Areas of Northern Guangdong China ,GLD3343,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs3343,FDF,['gs-reforest'],gold-standard,0,unknown
forest,Uganda,2014-05-20 00:00:00+00:00,2014-11-28 00:00:00+00:00,FALSE,1354120,,Kikonda Forest Reserve ,GLD2990,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs2990,Nile Fibreboard Ltd.,['gs-reforest'],gold-standard,686831,unknown
forest,Bolivia,2014-05-20 00:00:00+00:00,2016-06-15 00:00:00+00:00,FALSE,523306,,ArBolivia- Phase II ,GLD2951,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs2951,The Cochabamba Project,['gs-reforest'],gold-standard,353418,unknown
forest,Panama,2014-05-20 00:00:00+00:00,2015-02-27 00:00:00+00:00,FALSE,3189791,,Tropical Mix ,GLD2940,Afforestation + Reforestation,berkeley,https://registry.goldstandard.org/projects?q=gs2940,FORLIANCE,['gs-reforest'],gold-standard,2107449,unknown
